,year,name,position,school,ranking,rating,stars,committed_to,recruit_type,height,weight,city,state_province,country,id,athlete_id
18504,2022,Aquantez Love,RB,Olathe North,2000.0,0.8117,3,,HighSchool,72.0,195.0,Olathe,KS,USA,92073,
18505,2022,Rodrick Huntley,ATH,Fort Pierce Westwood,2001.0,0.8117,3,,HighSchool,70.0,170.0,Fort Pierce,FL,USA,92070,
18506,2022,Stephen Daley,TE,John Handley,2002.0,0.8117,3,Kent State,HighSchool,74.0,225.0,Winchester,VA,USA,92084,4912558.0
18507,2022,Jaleak Gates,LB,Richmond,2003.0,0.8117,3,,HighSchool,74.0,175.0,Rockingham,NC,USA,92078,
18508,2022,Zayveon Wells,CB,Lakewood,2004.0,0.8117,3,Western Carolina,HighSchool,70.0,170.0,Sumter,SC,USA,92076,
18509,2022,Zack Chalmers,ATH,Newberry,2005.0,0.8117,3,,HighSchool,76.0,200.0,Newberry,SC,USA,92077,
18510,2022,Demarion Hicks,S,Chickasaw,2006.0,0.8117,3,,HighSchool,72.0,170.0,Chickasaw,AL,USA,92074,
18511,2022,Albert Redd,LB,Glenn,2007.0,0.8117,3,North Carolina Central,HighSchool,75.0,210.0,Kernersville,NC,USA,92079,5095822.0
18512,2022,Amariyun Knighten,CB,Deerfield Beach,2008.0,0.8115,3,Northern Illinois,HighSchool,73.0,170.0,Deerfield Beach,FL,USA,92113,4893102.0
18513,2022,Sully Burns,OT,Plano,2009.0,0.8115,3,Tulane,HighSchool,78.0,300.0,Plano,TX,USA,92114,4878107.0
18514,2022,Trent Fraley,IOL,Moon Area,2010.0,0.8115,3,Marshall,HighSchool,74.0,280.0,Coraopolis,PA,USA,92112,4880352.0
18515,2022,Luke Slusher,OT,Beechwood,2011.0,0.8115,3,Western Kentucky,HighSchool,77.0,285.0,Ft Mitchell,KY,USA,92111,4880361.0
18516,2022,Braylon McReynolds,RB,McGill Toolen,2012.0,0.8111,3,South Alabama,HighSchool,68.0,175.0,Mobile,AL,USA,92119,4897730.0
18517,2022,Marc Stampley,S,Starrs Mill,2013.0,0.8107,3,Georgia Southern,HighSchool,71.0,170.0,Fayetteville,GA,USA,92120,4909949.0
18518,2022,Atticus Bertrams,P,ProKick Australia,2014.0,0.8107,3,USC,HighSchool,75.0,215.0,Australia,AUST,USA,92124,
18519,2022,Devin Morgan,DL,Bishop McNamara,2015.0,0.8107,3,Buffalo,HighSchool,74.0,285.0,District Heights,MD,USA,92122,4890883.0
18520,2022,Malachi McLean,S,Manvel,2016.0,0.8107,3,New Mexico State,HighSchool,70.0,170.0,Manvel,TX,USA,92123,4869537.0
18521,2022,Alexander Ford,CB,Father Ryan,2017.0,0.8106,3,Western Kentucky,HighSchool,72.0,178.0,Nashville,TN,USA,92095,
18522,2022,Ryker Lotulelei,LB,Highland,2018.0,0.8106,3,Utah State,HighSchool,74.0,230.0,Salt Lake City,UT,USA,92093,
18523,2022,A’Ceon Cobb,WR,Jones,2019.0,0.8106,3,Florida Atlantic,HighSchool,73.0,190.0,Orlando,FL,USA,92096,
18524,2022,Luke Jones,OT,Lanier,2020.0,0.8106,3,UAB,HighSchool,76.0,285.0,Buford,GA,USA,92094,4880357.0
18525,2022,Drew Terrill,OT,Lebanon,2021.0,0.8104,3,Miami (OH),HighSchool,78.0,255.0,Lebanon,IN,USA,92125,4915712.0
18526,2022,John Alan Richter,QB,Jones County,2022.0,0.81,3,Toledo,HighSchool,75.0,200.0,Gray,GA,USA,92128,5082330.0
18527,2022,Cayden Hawkins,LB,Valor Christian,2023.0,0.81,3,Wyoming,HighSchool,75.0,185.0,Littleton,CO,USA,92129,4889168.0
18528,2022,Quinton Jackson,WR,North Crowley,2024.0,0.81,3,Rice,HighSchool,69.0,175.0,Fort Worth,TX,USA,92127,5082271.0
18529,2022,Kenton Jerido,IOL,Northridge,2025.0,0.8096,3,South Alabama,HighSchool,74.0,300.0,Tuscaloosa,AL,USA,92132,4879603.0
18530,2022,John Jackson,DL,Barberton,2026.0,0.8096,3,Kent State,HighSchool,75.0,260.0,Barberton,OH,USA,92131,4879811.0
18531,2022,Tiaquelin Mims,WR,Baldwin County,2027.0,0.8096,3,Southern Mississippi,HighSchool,69.0,175.0,Bay Minette,AL,USA,92134,5092470.0
18532,2022,Tyler Dostin,TE,Danville Community,2028.0,0.8096,3,Kent State,HighSchool,75.0,235.0,Danville,IN,USA,92133,4869590.0
18533,2022,Ethan Johnson,CB,William Amos Hough,2029.0,0.8096,3,Appalachian State,HighSchool,71.0,188.0,Cornelius,NC,USA,92146,4869129.0
18534,2022,Malachi Finau,DL,St. John Bosco,2030.0,0.8094,3,Hawai'i,HighSchool,73.0,285.0,Bellflower,CA,USA,92101,4911953.0
18535,2022,Braxton White,EDGE,Texas High,2031.0,0.8094,3,,HighSchool,75.0,210.0,Texarkana,TX,USA,92100,
18536,2022,Anthony Brackenridge,LB,Sandalwood,2032.0,0.8094,3,Western Kentucky,HighSchool,74.0,195.0,Jacksonville,FL,USA,92103,4909947.0
18537,2022,Jer'Marius Lewis,ATH,North Pike,2033.0,0.8094,3,New Mexico,HighSchool,71.0,180.0,Summit,MS,USA,92104,4912251.0
18538,2022,Zeke Williams,ATH,Naperville North,2034.0,0.8094,3,Northern Illinois,HighSchool,74.0,180.0,Naperville,IL,USA,92102,5082999.0
18539,2022,Edward Conoran,WR,DePaul Catholic,2035.0,0.8093,3,Central Michigan,HighSchool,72.0,190.0,Wayne,NJ,USA,92142,
18540,2022,Luke Seib,TE,Blue Springs South,2036.0,0.8093,3,UTEP,HighSchool,76.0,220.0,Blue Springs,MO,USA,92145,4900578.0
18541,2022,Tremel States-Jones,CB,Clearwater Academy International,2037.0,0.8093,3,South Alabama,HighSchool,72.0,190.0,Clearwater,FL,USA,92143,4879886.0
18542,2022,Camden Byrd,EDGE,Patrick Henry,2038.0,0.8089,3,Richmond,HighSchool,75.0,220.0,Ashland,VA,USA,92148,4868926.0
18543,2022,Percy Courtney,S,Western,2039.0,0.8089,3,Florida International,HighSchool,72.0,210.0,Fort Lauderdale,FL,USA,92149,4917298.0
18544,2022,Cooper Ross,TE,Heritage Academy,2040.0,0.8089,3,BYU,HighSchool,77.0,245.0,Mesa,AZ,USA,92147,
18545,2022,Donovan Turner,CB,Long Beach Poly,2041.0,0.8083,3,UMass,HighSchool,73.0,185.0,Long Beach,CA,USA,92117,4916957.0
18546,2022,Khalil Jacobs,LB,Niceville,2042.0,0.8083,3,South Alabama,HighSchool,74.0,210.0,Niceville,FL,USA,92116,4912116.0
18547,2022,Jaylen Wester,LB,Palmetto,2043.0,0.8081,3,Florida Atlantic,HighSchool,73.0,195.0,Palmetto,FL,USA,92162,4799985.0
18548,2022,Tariq Montgomery,OT,St. Vincent-St. Mary,2044.0,0.8081,3,Marshall,HighSchool,77.0,310.0,Akron,OH,USA,92163,4870138.0
18549,2022,Garrett Masterson,OT,Lapeer,2045.0,0.8081,3,Kent State,HighSchool,78.0,295.0,Lapeer,MI,USA,92164,4869964.0
18550,2022,John Locke,TE,O'Connor,2046.0,0.8067,3,Louisiana Tech,HighSchool,76.0,215.0,Helotes,TX,USA,92172,4871100.0
18551,2022,Xavier Copening,ATH,Feltrim Academy,2047.0,0.8067,3,,HighSchool,71.0,180.0,Avon,CT,USA,93075,
18552,2022,Amari Jones,QB,Bradford,2048.0,0.8067,3,Florida International,HighSchool,74.0,205.0,Starke,FL,USA,92139,4837469.0
18553,2022,Marcus Johnson,EDGE,Woodrow Wilson,2049.0,0.8067,3,,HighSchool,75.0,220.0,Camden,NJ,USA,92135,
18554,2022,Akim Sledge,CB,Life Christian Academy,2050.0,0.8067,3,Campbell,HighSchool,73.0,165.0,Colonial Heights,VA,USA,92137,5086048.0
18555,2022,Nasir Hill,ATH,St. Augustine Prep,2051.0,0.8067,3,,HighSchool,73.0,190.0,Richland,NJ,USA,92136,
18556,2022,JaVawn Burden Jr.,WR,Princess Anne,2052.0,0.8067,3,,HighSchool,75.0,185.0,Virginia Beach,VA,USA,92138,
18557,2022,Trequan Alexander,IOL,Jesuit,2053.0,0.8067,3,Rhode Island,HighSchool,72.0,300.0,Tampa,FL,USA,92141,
18558,2022,Ashton Carroll,LB,Hidden Valley,2054.0,0.8067,3,Ball State,HighSchool,75.0,212.0,Roanoke,VA,USA,92144,4912333.0
18559,2022,Hayden White,OT,Bartram Trail,2055.0,0.8067,3,,HighSchool,78.0,270.0,Jacksonville,FL,USA,92140,
18560,2022,Roland McGhee,ATH,Ensworth,2056.0,0.8063,3,Toledo,HighSchool,73.0,180.0,Nashville,TN,USA,92177,4869600.0
18561,2022,D'Mon Brinson,CB,Dillard,2057.0,0.8063,3,Connecticut,HighSchool,69.0,180.0,Fort Lauderdale,FL,USA,92176,4837204.0
18562,2022,DeAndre Jones,DL,New Manchester,2058.0,0.8056,3,Chattanooga,HighSchool,76.0,255.0,Douglasville,GA,USA,92156,5083901.0
18563,2022,Danny Royster,LB,Lawrence North,2059.0,0.8056,3,Ball State,HighSchool,76.0,210.0,Indianapolis,IN,USA,92154,4869399.0
18564,2022,Bridger Knee,DL,Baylor School,2060.0,0.8056,3,Army,HighSchool,74.0,240.0,Chattanooga,TN,USA,92161,
18565,2022,Malaki Ta’ase,EDGE,Mountain View,2061.0,0.8056,3,,HighSchool,74.0,240.0,Mesa,AZ,USA,92152,
18566,2022,Devan Williams,WR,Temple,2062.0,0.8056,3,Tulsa,HighSchool,73.0,180.0,Temple,TX,USA,92153,4912361.0
18567,2022,Cadien Robinson,S,Rockwall,2063.0,0.8056,3,Tulane,HighSchool,72.0,165.0,Rockwall,TX,USA,92151,5091746.0
18568,2022,Donald Dixon,IOL,Pacifica,2064.0,0.8056,3,New Mexico,HighSchool,75.0,290.0,Oxnard,CA,USA,92157,5092313.0
18569,2022,JayT Jackson,CB,Spencer,2065.0,0.8056,3,Georgia State,HighSchool,74.0,170.0,Columbus,GA,USA,92159,4900153.0
18570,2022,Ridge Docekal,QB,Saguaro,2066.0,0.8056,3,Idaho,HighSchool,75.0,210.0,Scottsdale,AZ,USA,92150,4869549.0
18571,2022,Kalen Woods,ATH,Fremont Senior,2067.0,0.8056,3,New Mexico,HighSchool,75.0,170.0,Oakland,CA,USA,94416,4912071.0
18572,2022,Mohammed Hazime,TE,Fordson,2068.0,0.8056,3,Kent State,HighSchool,77.0,225.0,Dearborn,MI,USA,92155,4912559.0
18573,2022,Canaan Williams,CB,National Christian Academy,2069.0,0.8056,3,Bowling Green,HighSchool,73.0,184.0,Fort Washington,MD,USA,92160,4912198.0
18574,2022,Zach Person,TE,Kingsford,2070.0,0.8052,3,Toledo,HighSchool,77.0,220.0,Kingsford,MI,USA,92178,4870280.0
18575,2022,Antonio Gaines,DL,Ridge View,2071.0,0.8052,3,Charlotte,HighSchool,76.0,310.0,Columbia,SC,USA,92182,4880354.0
18576,2022,Aaron Jones,DL,Springfield Central,2072.0,0.8052,3,Temple,HighSchool,72.0,285.0,Springfield,MA,USA,92181,4891038.0
18577,2022,Jax Van Zandt,LB,Thompson,2073.0,0.8052,3,North Texas,HighSchool,73.0,200.0,Alabaster,AL,USA,92179,5082195.0
18578,2022,Jaylon White,EDGE,Kempsville,2074.0,0.8052,3,Old Dominion,HighSchool,76.0,220.0,Virginia Beach,VA,USA,92180,
18579,2022,Maarten Woudsma,IOL,Oscar Smith,2075.0,0.8044,3,Old Dominion,HighSchool,77.0,300.0,Chesapeake,VA,USA,92186,4832923.0
18580,2022,Christopher Davis Jr.,WR,Live Oak,2076.0,0.8044,3,South Alabama,HighSchool,74.0,174.0,Watson,LA,USA,94531,4876609.0
18581,2022,LaMarion Pierce,ATH,Marshall County,2077.0,0.8044,3,UT Martin,HighSchool,72.0,170.0,Lewisburg,TN,USA,92169,5085906.0
18582,2022,Mason Ellis,ATH,Mulvane,2078.0,0.8044,3,Kansas,HighSchool,74.0,188.0,Mulvane,KS,USA,92168,4912139.0
18583,2022,CJ Davis,WR,Live Oak,2078.0,0.8044,3,South Alabama,HighSchool,74.0,174.0,Watson,LA,USA,92165,
18584,2022,Jalen Huskey,CB,Quince Orchard,2079.0,0.8044,3,Bowling Green,HighSchool,73.0,175.0,Gaithersburg,MD,USA,92171,4912185.0
18585,2022,Mason Howard,IOL,Cosby,2080.0,0.8044,3,Old Dominion,HighSchool,78.0,261.0,Midlothian,VA,USA,92170,4912340.0
18586,2022,Koa McIntyre,S,Archbishop Bergan,2081.0,0.8044,3,Wyoming,HighSchool,72.0,190.0,Fremont,NE,USA,92166,4869729.0
18587,2022,Mohammed Bility,CB,North Dallas,2082.0,0.8044,3,North Texas,HighSchool,72.0,175.0,Dallas,TX,USA,92167,
18588,2022,Aleric Watson,OT,Middle Tennessee Christian School,2083.0,0.8041,3,Arkansas State,HighSchool,78.0,275.0,Murfreesboro,TN,USA,92187,4899344.0
18589,2022,Cameron Crowell,DL,Carver,2084.0,0.8033,3,Northern Illinois,HighSchool,77.0,245.0,Columbus,GA,USA,92173,4838678.0
18590,2022,Luke Meyer,EDGE,Valor Christian,2085.0,0.8033,3,Air Force,HighSchool,77.0,210.0,Littleton,CO,USA,92175,
18591,2022,Keenan Speer-Johnson,WR,Mountainside,2086.0,0.8033,3,Nevada,HighSchool,74.0,170.0,Beaverton,OR,USA,92174,4912577.0
18592,2022,Kauasi Hansen,OT,Herriman,2087.0,0.8033,3,Utah State,HighSchool,77.0,285.0,Herriman,UT,USA,92205,
18593,2022,James Ferguson,P,ProKick Australia,2088.0,0.8033,3,Boise State,HighSchool,73.0,175.0,Australia,AUST,USA,92207,
18594,2022,Sam Vander Haar,P,ProKick Australia,2089.0,0.8033,3,Pittsburgh,HighSchool,,,Australia,AUST,USA,92206,4911863.0
18595,2022,D.J. Burgess,EDGE,Lafayette,2090.0,0.8026,3,Southern Mississippi,HighSchool,72.0,255.0,Oxford,MS,USA,92208,4869241.0
18596,2022,Mason Moore,S,Lexington Christian Academy,2091.0,0.8019,3,Miami (OH),HighSchool,73.0,190.0,Lexington,KY,USA,92212,4868899.0
18597,2022,Gabe Peterson,LB,Blue Valley Northwest,2092.0,0.8017,3,New Mexico State,HighSchool,74.0,240.0,Overland Park,KS,USA,93132,4917309.0
18598,2022,Nazir Dale,ATH,Camden,2093.0,0.8017,3,,HighSchool,69.0,170.0,Camden,NJ,USA,92185,
18599,2022,Brock Burns,IOL,Ozark,2094.0,0.8017,3,Arkansas,HighSchool,76.0,290.0,Ozark,AR,USA,92183,4687191.0
18600,2022,Bryce Barnes,CB,Quince Orchard,2095.0,0.8017,3,,HighSchool,73.0,180.0,Gaithersburg,MD,USA,92184,
18601,2022,Cornell Evans,DL,St. Frances Academy,2096.0,0.8011,3,Buffalo,HighSchool,73.0,280.0,Baltimore,MD,USA,92219,4894657.0
18602,2022,Rashon Myles Jr.,S,Brownsburg,2097.0,0.8006,3,Northern Illinois,HighSchool,74.0,191.0,Brownsburg,IN,USA,92191,4879816.0
18603,2022,Matthew Johnson,OT,Marbury Sch,2098.0,0.8006,3,Troy,HighSchool,77.0,285.0,Marbury,AL,USA,92202,4912118.0
18604,2022,Kareem Lewis,S,Roman Catholic,2099.0,0.8006,3,,HighSchool,73.0,200.0,Philadelphia,PA,USA,92196,
18605,2022,Viliami Teu,RB,St. Francis,2100.0,0.8006,3,San José State,HighSchool,70.0,190.0,Mountain View,CA,USA,92198,
18606,2022,Christopher Calhoun II,QB,Sandalwood,2101.0,0.8006,3,Navy,HighSchool,72.0,187.0,Jacksonville,FL,USA,92192,
18607,2022,Jalen Johnson,WR,Metea Valley,2102.0,0.8006,3,Northern Illinois,HighSchool,75.0,185.0,Aurora,IL,USA,92190,4879812.0
18608,2022,Max Elkman,DL,Woodrow Wilson,2103.0,0.8006,3,New Mexico,HighSchool,77.0,225.0,Dallas,TX,USA,92201,4912231.0
18609,2022,Kendall Stanley,OT,Rocky River,2104.0,0.8006,3,Charlotte,HighSchool,78.0,320.0,Charlotte,NC,USA,92204,4894676.0
18610,2022,Trevor Shaw,OT,Cheshire Academy,2105.0,0.8006,3,Western Michigan,HighSchool,78.0,297.0,Cheshire,CT,USA,92203,4912264.0
18611,2022,Joden Nelson,OT,West York Area,2106.0,0.8006,3,Towson,HighSchool,76.0,285.0,York,PA,USA,92197,4880092.0
18612,2022,Dawson Ripperda,EDGE,West Lyon,2107.0,0.8006,3,Northern Illinois,HighSchool,74.0,182.0,Inwood,IA,USA,92200,4877018.0
18613,2022,Dillon Moore,ATH,Ben Davis,2108.0,0.8006,3,Western Michigan,HighSchool,74.0,190.0,Indianapolis,IN,USA,92189,4869526.0
18614,2022,Kyle Johnson,S,West Bloomfield,2109.0,0.8006,3,Grand Valley State,HighSchool,73.0,185.0,West Bloomfield,MI,USA,92194,
18615,2022,Evan Malcore,OT,Sun Prairie,2110.0,0.8006,3,Northern Illinois,HighSchool,79.0,235.0,Sun Prairie,WI,USA,92193,4879815.0
18616,2022,Ben Reiland,ATH,Waukee Senior,2111.0,0.8006,3,,HighSchool,76.0,225.0,Waukee,IA,USA,92199,
18617,2022,Christopher Spencer,DL,Pender,2112.0,0.8006,3,Old Dominion,HighSchool,77.0,260.0,Burgaw,NC,USA,92195,4912355.0
18618,2022,Steven Shannon,DL,Killian,2113.0,0.8,3,Florida International,HighSchool,75.0,245.0,Miami,FL,USA,92221,4917091.0
18619,2022,Jordan Kelly,WR,Mayde Creek,2114.0,0.7994,3,Central Michigan,HighSchool,73.0,180.0,Houston,TX,USA,92209,5086235.0
18620,2022,Kyler Gibson,OT,Munford,2115.0,0.7994,3,Troy,HighSchool,77.0,205.0,Munford,AL,USA,92211,4874541.0
18621,2022,KZ Adams,RB,Gray Academy,2116.0,0.7994,3,Georgia State,HighSchool,68.0,175.0,Columbia,SC,USA,92210,4869960.0
18622,2022,Braeden McAlister,K,Porter Ridge,2117.0,0.7989,3,Charlotte,HighSchool,74.0,180.0,Indian Trail,NC,USA,92232,4889173.0
18623,2022,Dylan Graber,DL,Olentangy Liberty,2118.0,0.7989,3,Ball State,HighSchool,75.0,270.0,Powell,OH,USA,92225,4781737.0
18624,2022,Avion McBride,TE,West Florence,2119.0,0.7989,3,Georgia State,HighSchool,78.0,215.0,Florence,SC,USA,92227,4888163.0
18625,2022,Pierce Humpich,ATH,Eastern,2120.0,0.7989,3,New Mexico State,HighSchool,74.0,210.0,Louisville,KY,USA,93133,4912297.0
18626,2022,Desmond Boatwright,RB,Blythewood,2121.0,0.7989,3,The Citadel,HighSchool,70.0,190.0,Blythewood,SC,USA,92226,4875962.0
18627,2022,Dustyn Morell,OT,Lapeer,2122.0,0.7983,3,Kent State,HighSchool,77.0,255.0,Lapeer,MI,USA,92215,4912560.0
18628,2022,Marquish Seabon Jr.,RB,Lake Wales,2123.0,0.7983,3,Florida Atlantic,HighSchool,70.0,190.0,Lake Wales,FL,USA,92218,4917356.0
18629,2022,John Grant,TE,James Island Charter,2124.0,0.7983,3,Coastal Carolina,HighSchool,76.0,225.0,Charleston,SC,USA,92217,5082434.0
18630,2022,Dean Briski,DL,Samoana HS,2125.0,0.7983,3,Hawai'i,HighSchool,77.0,250.0,Waipahu,HI,USA,93131,4917319.0
18631,2022,Jaden Williams,DL,Campbell Hall School,2126.0,0.7983,3,Wyoming,HighSchool,76.0,248.0,Valley Village,CA,USA,92216,4912293.0
18632,2022,Reece Sylvester,S,Sterling,2127.0,0.7983,3,Washington State,HighSchool,71.0,180.0,Baytown,TX,USA,92214,4877632.0
18633,2022,Jordan Doelling,P,ProKick Australia,2128.0,0.7978,3,Florida International,HighSchool,76.0,230.0,Australia,AUST,USA,92234,4899341.0
18634,2022,D'Icey Hopkins,CB,Northeast,2129.0,0.7978,3,Georgia State,HighSchool,71.0,170.0,Macon,GA,USA,92233,
18635,2022,Maximus Webster,QB,Westfield,2130.0,0.7967,2,Ball State,HighSchool,74.0,225.0,Westfield,IN,USA,92240,4869608.0
18636,2022,Daterius Lee,LB,Deerfield Beach,2131.0,0.7967,2,Florida A&M,HighSchool,72.0,215.0,Deerfield Beach,FL,USA,92223,
18637,2022,Jimmy Kibble,WR,Loudoun County,2132.0,0.7967,2,Georgetown,HighSchool,73.0,185.0,Leesburg,VA,USA,92222,4832914.0
18638,2022,Joshua Brown,CB,Churchill,2133.0,0.7956,2,,HighSchool,70.0,180.0,Livonia,MI,USA,92229,
18639,2022,Kanye Roberts,RB,Wallace-Rose Hill,2134.0,0.7956,2,Appalachian State,HighSchool,71.0,190.0,Teachey,NC,USA,92248,4900025.0
18640,2022,David Hensley,IOL,Birdville,2135.0,0.7956,2,Texas State,HighSchool,75.0,305.0,North Richland Hills,TX,USA,92249,4917285.0
18641,2022,Daniel Ademisoye,OT,Sierra Canyon,2136.0,0.7956,2,Tulsa,HighSchool,76.0,280.0,Chatsworth,CA,USA,92230,4910393.0
18642,2022,D'Shawn Trowers,RB,Monsignor Pace,2137.0,0.7956,2,,HighSchool,70.0,190.0,Opa Locka,FL,USA,92228,
18643,2022,Zenin Rudnick,IOL,Reagan,2138.0,0.7956,2,,HighSchool,75.0,330.0,San Antonio,TX,USA,92231,
18644,2022,Mike DePillo,QB,St. Thomas More,2139.0,0.7956,2,Buffalo,HighSchool,77.0,200.0,Clarkston,MI,USA,94385,5085068.0
18645,2022,Barry Manning,S,Tucker,2140.0,0.7944,2,,HighSchool,73.0,190.0,Tucker,GA,USA,92251,
18646,2022,Nathan Voorhis,EDGE,Stroudsburg,2141.0,0.7944,2,Connecticut,HighSchool,76.0,230.0,Stroudsburg,PA,USA,92237,4880093.0
18647,2022,Joshua Lane,OT,C.E. King,2142.0,0.7944,2,Stephen F. Austin,HighSchool,78.0,300.0,Houston,TX,USA,92239,4872619.0
18648,2022,Amier Boyd,ATH,Mountain Pointe,2143.0,0.7944,2,UTEP,HighSchool,73.0,180.0,Phoenix,AZ,USA,92235,
18649,2022,Cooper Sheehan,OT,Permian,2144.0,0.7944,2,New Mexico State,HighSchool,76.0,250.0,Odessa,TX,USA,92238,4911842.0
18650,2022,Tristan White,WR,North Crowley,2145.0,0.7944,2,New Mexico,HighSchool,69.0,185.0,Fort Worth,TX,USA,92236,4804889.0
18651,2022,Ethan Wesloski,LB,McKinney Boyd,2146.0,0.7933,2,North Texas,HighSchool,73.0,220.0,McKinney,TX,USA,92244,4912301.0
18652,2022,CJ McMillan,OT,Capital Christian,2147.0,0.7933,2,Northern Arizona,HighSchool,76.0,290.0,Sacramento,CA,USA,92241,5084761.0
18653,2022,Bernock Iya,CB,Azle,2148.0,0.7933,2,Texas State,HighSchool,74.0,175.0,Azle,TX,USA,92243,4917350.0
18654,2022,Jordan Pollard,LB,Faith Lutheran,2149.0,0.7933,2,San José State,HighSchool,74.0,210.0,Las Vegas,NV,USA,92245,4917332.0
18655,2022,Fallauga Peleti,LB,Oak Hills,2150.0,0.7933,2,New Mexico State,HighSchool,74.0,235.0,Hesperia,CA,USA,92247,
18656,2022,Jah'mar Sanders,WR,Memorial,2151.0,0.7933,2,New Mexico,HighSchool,69.0,170.0,Port Arthur,TX,USA,92242,
18657,2022,Fernando Mendoza,QB,Columbus,2152.0,0.7933,2,California,HighSchool,76.0,208.0,Miami,FL,USA,92246,4837248.0
18658,2022,Karl Odrick,DL,Edna Karr,2153.0,0.7933,2,Ball State,HighSchool,76.0,230.0,New Orleans,LA,USA,92252,4912328.0
18659,2022,Naeer Jackson,OT,Killian,2154.0,0.7922,2,Florida International,HighSchool,77.0,330.0,Miami,FL,USA,92267,4914987.0
18660,2022,Lucas Lenhoff,QB,Myers Park,2155.0,0.7917,2,,HighSchool,73.0,190.0,Charlotte,NC,USA,92250,
18661,2022,Eli Stein,LS,Cambridge,2156.0,0.7911,2,Arkansas,HighSchool,75.0,215.0,Cambridge,WI,USA,92269,4869444.0
18662,2022,Lance St. Louis,LS,Williams Field,2157.0,0.7911,2,Texas,HighSchool,73.0,215.0,Gilbert,AZ,USA,92268,4911869.0
18663,2022,Derrick Parker II,EDGE,Pioneer,2158.0,0.7906,2,Grand Valley State,HighSchool,75.0,235.0,Ann Arbor,MI,USA,92255,
18664,2022,Sterling Webb,DL,Westminster Christian Academy,2159.0,0.7906,2,New Mexico State,HighSchool,75.0,260.0,Saint Louis,MO,USA,93247,4917053.0
18665,2022,Jourden Hale,OT,Sycamore,2160.0,0.7906,2,Akron,HighSchool,77.0,330.0,Cincinnati,OH,USA,92256,
18666,2022,Malik Armstrong,WR,Minooka Community HS,2161.0,0.7906,2,Northern Illinois,HighSchool,74.0,165.0,Minooka,IL,USA,92253,4879806.0
18667,2022,Brandon Smith,DL,Decatur Central,2162.0,0.7906,2,Western Michigan,HighSchool,76.0,250.0,Indianapolis,IN,USA,92254,5085008.0
18668,2022,Karson Lopati,QB,West,2163.0,0.7894,2,Navy,HighSchool,72.0,180.0,Salt Lake City,UT,USA,92258,
18669,2022,Mapa Vaenuku,S,East,2164.0,0.7894,2,Utah State,HighSchool,73.0,200.0,Salt Lake City,UT,USA,92257,
18670,2022,JJ Bwire,TE,Bishop Gorman,2165.0,0.7894,2,Air Force,HighSchool,75.0,230.0,Las Vegas,NV,USA,92260,
18671,2022,Trell Harris,WR,Nazareth Academy,2166.0,0.7894,2,Kent State,HighSchool,73.0,185.0,La Grange Park,IL,USA,92261,4912130.0
18672,2022,Tanyon Zachary,IOL,Lubbock-Cooper,2167.0,0.7894,2,Tulsa,HighSchool,77.0,275.0,Lubbock,TX,USA,92262,4910396.0
18673,2022,Sam Buras,OT,Center Grove,2168.0,0.7894,2,Ball State,HighSchool,79.0,315.0,Greenwood,IN,USA,92259,
18674,2022,Jackson Ross,P,ProKick Australia,2169.0,0.7894,2,Tennessee,HighSchool,75.0,190.0,Australia,AUST,USA,94448,
18675,2022,Bryan Henderson,DL,Lakota West,2170.0,0.7894,2,,HighSchool,74.0,260.0,West Chester,OH,USA,92264,
18676,2022,August Johanningsmeier,TE,Howell,2171.0,0.7894,2,Western Michigan,HighSchool,76.0,225.0,Howell,MI,USA,92263,4910683.0
18677,2022,Braylen Walker,WR,Lake Charles College Prep,2172.0,0.7894,2,Rice,HighSchool,71.0,170.0,Lake Charles,LA,USA,92265,4869581.0
18678,2022,Omari Allen,IOL,Vance County,2173.0,0.7883,2,East Carolina,HighSchool,76.0,299.0,Henderson,NC,USA,92274,4869547.0
18679,2022,Michael Whaley,S,Hercules,2174.0,0.7883,2,Fresno State,HighSchool,73.0,155.0,Hercules,CA,USA,93359,5082307.0
18680,2022,Alex Smith,P,ProKick Australia,2174.0,0.7894,2,,HighSchool,78.0,220.0,Australia,AUST,USA,92266,
18681,2022,Sione Noa,EDGE,Grant Union,2175.0,0.7883,2,Fresno State,HighSchool,75.0,215.0,Sacramento,CA,USA,93360,4917135.0
18682,2022,Caeleb Schlachter,WR,Clearwater Academy International,2176.0,0.7883,2,South Alabama,HighSchool,75.0,200.0,Clearwater,FL,USA,92275,4879783.0
18683,2022,Charlie Kreinbucher,TE,Butler Area,2177.0,0.7883,2,Bucknell,HighSchool,77.0,228.0,Butler,PA,USA,92273,4869963.0
18684,2022,Isaac Schoenfeld,TE,Rock Springs,2178.0,0.7883,2,Wyoming,HighSchool,76.0,220.0,Rock Springs,WY,USA,92272,4879876.0
18685,2022,Brooks Johnson,WR,Nation Ford,2179.0,0.7883,2,Coastal Carolina,HighSchool,77.0,205.0,Fort Mill,SC,USA,92277,4917370.0
18686,2022,Langston Lewis,WR,Islands,2180.0,0.7883,2,Central Michigan,HighSchool,72.0,183.0,Savannah,GA,USA,92276,4869694.0
18687,2022,Andrew Tillett,DL,Sumner,2181.0,0.7883,2,Air Force,HighSchool,75.0,290.0,Sumner,WA,USA,92271,
18688,2022,Christoph Horton,TE,Napa,2182.0,0.7883,2,,HighSchool,76.0,205.0,Napa,CA,USA,92270,
